HomePage,HomePage_Duration,LandingPage,LandingPage_Duration,ProductDescriptionPage,ProductDescriptionPage_Duration,GoogleMetric:Bounce Rates,GoogleMetric:Exit Rates,GoogleMetric:Page Values,SeasonalPurchase,Month_SeasonalPurchase,OS,SearchEngine,Zone,Type of Traffic,CustomerType,Gender,Cookies Setting,Education,Marital Status,WeekendPurchase,Made_Purchase
2.0,79.0,0.0,0.0,7.0,823.0,0.0,0.028571429,0.0,0.0,Dec,1.0,1.0,3.0,2.0,Returning_Visitor,Not Specified,Deny,Graduate,Other,1.0,False
0.0,0.0,0.0,0.0,2.0,41.5,0.0,0.1,0.0,0.0,Dec,2.0,2.0,5.0,1.0,Returning_Visitor,Not Specified,ALL,Not Specified,Married,0.0,False
0.0,0.0,0.0,0.0,11.0,220.5,0.027272727000000004,0.072727273,0.0,0.0,Dec,3.0,2.0,7.0,1.0,Returning_Visitor,Female,ALL,Diploma,Other,1.0,False
0.0,0.0,0.0,0.0,112.0,2218.717208,0.000223214,0.018229167,0.0,0.0,Nov,2.0,2.0,1.0,2.0,Returning_Visitor,Male,Deny,Not Specified,Other,0.0,False
9.0,247.05,4.0,72.0,10.0,159.3,0.0125,0.058333333,0.0,0.0,Nov,1.0,1.0,1.0,10.0,Returning_Visitor,Male,ALL,Others,Single,0.0,False
8.0,160.5,0.0,0.0,22.0,759.75,0.002564103,0.019871795,0.0,0.0,Dec,1.0,1.0,2.0,2.0,Returning_Visitor,Not Specified,Required,Others,Other,0.0,False
0.0,0.0,0.0,0.0,10.0,146.91666669999995,0.06,0.085,0.0,0.0,Nov,3.0,2.0,4.0,13.0,Returning_Visitor,Not Specified,Deny,Diploma,Married,1.0,False
0.0,0.0,3.0,494.0,164.0,3269.256933,0.006586826,0.012909664,5.873000789,0.0,Dec,2.0,2.0,1.0,1.0,Returning_Visitor,Male,Required,Others,Other,0.0,False
0.0,0.0,0.0,0.0,7.0,444.25,0.028571429,0.021428571,0.0,0.0,Nov,3.0,2.0,3.0,3.0,Returning_Visitor,Not Specified,Deny,Others,Married,1.0,False
1.0,27.5,1.0,376.0,109.0,2925.677607,0.005504586999999999,0.0156734,0.0,0.0,Nov,1.0,2.0,3.0,10.0,Returning_Visitor,Female,Required,Graduate,Single,0.0,False
0.0,0.0,1.0,13.0,116.0,4097.403993,0.016480331,0.022530582,0.0,0.0,Dec,3.0,2.0,1.0,13.0,Returning_Visitor,Not Specified,Required,Diploma,Other,0.0,False
3.0,216.5,3.0,127.5,151.0,7700.501461,0.002597403,0.012782022,4.074920999,0.0,Dec,2.0,2.0,3.0,2.0,Returning_Visitor,Not Specified,ALL,Diploma,Other,0.0,False
0.0,0.0,0.0,0.0,6.0,65.5,0.066666667,0.1,0.0,0.0,Nov,3.0,2.0,3.0,13.0,Returning_Visitor,Male,ALL,Diploma,Married,0.0,False
0.0,0.0,0.0,0.0,13.0,787.75,0.015384615,0.046153846,0.0,0.0,Nov,2.0,2.0,4.0,10.0,Returning_Visitor,Male,Deny,Others,Married,0.0,False
0.0,0.0,0.0,0.0,35.0,2994.827381,0.0,0.01969697,0.0,0.0,Nov,2.0,2.0,1.0,2.0,Returning_Visitor,Male,Deny,Graduate,Married,1.0,False
0.0,0.0,0.0,0.0,118.0,3211.344872,0.006779661,0.016468927,3.05990612,0.0,Nov,2.0,2.0,9.0,2.0,Returning_Visitor,Not Specified,Deny,Diploma,Single,1.0,True
0.0,0.0,0.0,0.0,20.0,1958.833333,0.011111111000000002,0.035185185,0.0,0.0,Nov,3.0,2.0,5.0,1.0,Returning_Visitor,Not Specified,ALL,Graduate,Single,0.0,False
2.0,98.0,0.0,0.0,81.0,2628.0,0.002469136,0.012345678999999998,0.602232815,0.0,Dec,2.0,1.0,1.0,2.0,Returning_Visitor,Not Specified,Deny,Not Specified,Married,0.0,True
0.0,0.0,0.0,0.0,14.0,124.75,0.0,0.028571429,0.0,0.0,Dec,4.0,6.0,4.0,2.0,Returning_Visitor,Male,ALL,Not Specified,Married,0.0,False
9.0,161.25,0.0,0.0,106.0,2709.522357,0.0,0.022650186,0.0,0.0,Nov,2.0,5.0,4.0,2.0,Returning_Visitor,Not Specified,ALL,Others,Other,0.0,False
0.0,0.0,0.0,0.0,4.0,790.0,0.0,0.05,0.0,0.0,Nov,8.0,1.0,4.0,3.0,Returning_Visitor,Male,Deny,Not Specified,Other,1.0,False
0.0,0.0,3.0,91.0,87.0,3006.883631,0.00462963,0.018585538,0.0,0.0,Dec,3.0,2.0,3.0,1.0,Returning_Visitor,Male,Deny,Graduate,Single,0.0,False
0.0,0.0,0.0,0.0,17.0,376.5166667,0.0,0.01512605,0.0,0.0,Nov,2.0,2.0,6.0,2.0,Returning_Visitor,Female,Required,Others,Married,0.0,False
3.0,29.81515152,0.0,0.0,189.0,7190.547947,0.001396161,0.014604116,39.29216261,0.0,Nov,2.0,2.0,1.0,2.0,Returning_Visitor,Female,Required,Diploma,Other,0.0,True
0.0,0.0,0.0,0.0,30.0,901.2888889,0.0,0.007333333,34.14841957,0.0,Dec,2.0,2.0,7.0,2.0,New_Visitor,Not Specified,ALL,Diploma,Single,0.0,True
0.0,0.0,0.0,0.0,5.0,54.33333333,0.0,0.02,0.0,0.0,Dec,1.0,2.0,1.0,3.0,Returning_Visitor,Female,Deny,Others,Single,0.0,False
4.0,148.25,0.0,0.0,7.0,179.95833330000005,0.0,0.005,0.0,0.0,Nov,2.0,2.0,1.0,8.0,New_Visitor,Female,ALL,Graduate,Single,1.0,True
4.0,140.675,1.0,97.75,70.0,2721.555108,0.001951952,0.017189707,10.53591515,0.0,Nov,1.0,2.0,1.0,10.0,Returning_Visitor,Female,Required,Others,Married,1.0,True
1.0,27.5,0.0,0.0,37.0,1673.593939,0.001851852,0.040162037000000005,0.0,0.0,Nov,2.0,4.0,3.0,10.0,Returning_Visitor,Not Specified,ALL,Diploma,Other,1.0,False
4.0,153.75,0.0,0.0,17.0,670.0,0.0,0.010526316,0.0,0.0,Dec,2.0,2.0,1.0,2.0,New_Visitor,Male,ALL,Not Specified,Other,0.0,False
0.0,0.0,1.0,36.5,40.0,1121.416667,0.0,0.022195122,0.0,0.0,Nov,2.0,2.0,3.0,2.0,Returning_Visitor,Not Specified,Deny,Graduate,Single,0.0,False
4.0,55.0,3.0,17.25,100.0,1284.361822,0.001923077,0.011603935,0.0,0.0,Dec,1.0,1.0,1.0,10.0,Returning_Visitor,Female,Required,Diploma,Single,0.0,False
0.0,0.0,0.0,0.0,11.0,281.9,0.02,0.04,0.0,0.0,Dec,1.0,8.0,1.0,6.0,Returning_Visitor,Female,Deny,Diploma,Other,0.0,False
0.0,0.0,2.0,20.0,28.0,1085.25,0.0,0.01,0.0,0.0,Dec,3.0,2.0,1.0,11.0,New_Visitor,Male,Deny,Graduate,Single,0.0,True
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Dec,1.0,1.0,1.0,2.0,New_Visitor,Female,ALL,Others,Married,0.0,False
1.0,321.5,0.0,0.0,103.0,5395.201794,0.010485437,0.03,0.0,0.0,Nov,2.0,2.0,1.0,2.0,Returning_Visitor,Male,Required,Graduate,Married,0.0,False
5.0,129.625,1.0,15.0,25.0,389.4107143,0.007692308,0.014102564,0.0,0.0,Dec,3.0,2.0,1.0,2.0,Returning_Visitor,Not Specified,ALL,Not Specified,Single,1.0,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Dec,1.0,1.0,4.0,1.0,Returning_Visitor,Not Specified,Required,Others,Single,1.0,False
0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,Nov,1.0,1.0,1.0,15.0,Returning_Visitor,Not Specified,ALL,Diploma,Other,0.0,False
2.0,26.5,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,Dec,2.0,2.0,3.0,8.0,New_Visitor,Male,Deny,Graduate,Other,0.0,False
2.0,50.875,0.0,0.0,32.0,1375.8,0.016129031999999998,0.041935484,0.0,0.0,Nov,3.0,2.0,3.0,6.0,Returning_Visitor,Female,Deny,Not Specified,Married,1.0,False
1.0,44.5,1.0,66.5,8.0,568.25,0.018181818,0.033333333,26.45046371,0.0,Nov,1.0,1.0,2.0,7.0,Returning_Visitor,Male,ALL,Graduate,Single,0.0,False
4.0,80.0,0.0,0.0,17.0,442.1666667,0.0,0.010526316,0.0,0.0,Nov,2.0,2.0,6.0,2.0,New_Visitor,Female,ALL,Graduate,Other,1.0,False
0.0,0.0,0.0,0.0,30.0,1254.2952380000004,0.006666666999999999,0.014666667,0.0,0.0,Nov,1.0,1.0,3.0,2.0,Returning_Visitor,Not Specified,Required,Not Specified,Single,1.0,False
5.0,107.5,0.0,0.0,31.0,2221.0,0.002857143,0.01047619,0.0,0.0,Nov,2.0,2.0,9.0,3.0,Returning_Visitor,Female,Deny,Not Specified,Single,0.0,False
0.0,0.0,1.0,0.0,131.0,4597.5752520000015,0.006766917,0.028754539,0.0,0.0,Dec,3.0,2.0,1.0,2.0,Returning_Visitor,Male,Deny,Diploma,Married,0.0,False
0.0,0.0,0.0,0.0,6.0,234.5,0.1,0.133333333,0.0,0.0,Nov,1.0,1.0,7.0,10.0,Returning_Visitor,Not Specified,Deny,Graduate,Married,1.0,False
0.0,0.0,1.0,0.0,21.0,472.5,0.019047619,0.019047619,34.27708553,0.0,Nov,1.0,1.0,1.0,10.0,Returning_Visitor,Female,ALL,Diploma,Other,0.0,True
0.0,0.0,0.0,0.0,2.0,18.0,0.0,0.1,0.0,0.0,Nov,1.0,1.0,1.0,1.0,Returning_Visitor,Not Specified,Deny,Others,Other,0.0,False
1.0,29.5,0.0,0.0,41.0,1119.541667,0.009756098,0.035656214,0.0,0.0,Nov,3.0,2.0,1.0,2.0,Returning_Visitor,Not Specified,ALL,Graduate,Other,0.0,False
0.0,0.0,0.0,0.0,5.0,156.5,0.0,0.013333333,0.0,0.0,Nov,2.0,4.0,7.0,1.0,Returning_Visitor,Male,Required,Diploma,Married,0.0,True
0.0,0.0,0.0,0.0,14.0,429.9166667,0.014285714,0.033333333,0.0,0.0,Nov,1.0,8.0,4.0,11.0,Returning_Visitor,Not Specified,ALL,Diploma,Single,0.0,False
0.0,0.0,0.0,0.0,44.0,1127.566667,0.006818182,0.021969697000000003,0.0,0.0,Nov,4.0,2.0,1.0,3.0,Returning_Visitor,Female,Required,Graduate,Other,0.0,False
0.0,0.0,0.0,0.0,16.0,1500.033333,0.00625,0.01467803,0.0,0.0,Nov,3.0,2.0,4.0,6.0,Returning_Visitor,Not Specified,ALL,Graduate,Married,0.0,False
0.0,0.0,0.0,0.0,17.0,1032.9,0.0,0.013333333,0.0,0.0,Nov,2.0,4.0,1.0,2.0,Returning_Visitor,Female,Required,Others,Single,0.0,False
14.0,1005.608333,0.0,0.0,25.0,732.3448718,0.0,0.015675676,0.0,0.0,Nov,3.0,2.0,1.0,2.0,Returning_Visitor,Not Specified,ALL,Others,Married,0.0,False
13.0,442.6,6.0,164.625,107.0,4928.927389,0.016774043,0.028505395,1.451867861,0.0,Nov,3.0,2.0,1.0,2.0,Returning_Visitor,Female,Required,Graduate,Married,0.0,True
3.0,126.5,0.0,0.0,36.0,576.8571429,0.005555556,0.01087963,0.0,0.0,Dec,1.0,1.0,4.0,3.0,Returning_Visitor,Female,ALL,Others,Other,0.0,False
0.0,0.0,0.0,0.0,9.0,891.5,0.0,0.0125,0.0,0.0,Dec,1.0,1.0,1.0,2.0,Returning_Visitor,Female,Required,Not Specified,Married,0.0,False
0.0,0.0,0.0,0.0,38.0,3779.444444,0.0,0.02814992,0.0,0.0,Dec,3.0,2.0,1.0,2.0,Returning_Visitor,Male,Required,Diploma,Other,0.0,False
0.0,0.0,0.0,0.0,19.0,557.35,0.0,0.029824561,0.0,0.0,Nov,1.0,1.0,3.0,3.0,Returning_Visitor,Female,Required,Not Specified,Single,1.0,False
5.0,115.0833333,0.0,0.0,3.0,50.25,0.0,0.014285714,0.0,0.0,Nov,3.0,2.0,4.0,2.0,New_Visitor,Male,Required,Not Specified,Married,0.0,False
0.0,0.0,0.0,0.0,15.0,593.75,0.0,0.014285714,92.9394993,0.0,Nov,1.0,8.0,3.0,11.0,Returning_Visitor,Not Specified,Required,Not Specified,Other,1.0,True
0.0,0.0,0.0,0.0,2.0,166.0,0.0,0.05,0.0,0.0,Dec,8.0,13.0,9.0,20.0,Other,Female,ALL,Others,Other,0.0,False
3.0,56.0,0.0,0.0,19.0,2117.654762,0.0,0.014444444,6.708900602000001,0.0,Dec,2.0,2.0,3.0,2.0,Returning_Visitor,Female,Deny,Diploma,Single,0.0,True
14.0,345.8065476000001,3.0,195.0,75.0,5610.686899,0.008045977,0.019205169,4.452664494,0.0,Nov,2.0,2.0,3.0,2.0,Returning_Visitor,Female,Deny,Diploma,Single,0.0,False
0.0,0.0,0.0,0.0,84.0,1460.256115,0.004703833,0.013205032,0.0,0.0,Nov,1.0,1.0,1.0,2.0,Returning_Visitor,Not Specified,Deny,Not Specified,Other,1.0,False
0.0,0.0,0.0,0.0,8.0,764.6666667000002,0.025,0.04375,0.0,0.0,Nov,3.0,2.0,4.0,10.0,Returning_Visitor,Not Specified,ALL,Graduate,Other,0.0,False
12.0,397.7166667,3.0,431.33333330000005,336.0,12595.62776,0.0023768120000000003,0.01331553,1.178989949,0.0,Nov,2.0,2.0,1.0,11.0,Returning_Visitor,Female,Required,Others,Married,0.0,True
3.0,67.5,0.0,0.0,30.0,761.75,0.0,0.015053763,19.31425101,0.0,Dec,2.0,4.0,1.0,1.0,Returning_Visitor,Female,ALL,Diploma,Other,1.0,True
14.0,228.748539,6.0,121.5833333,336.0,12166.69424,0.0,0.012143626,0.067049546,0.0,Nov,2.0,2.0,7.0,2.0,Returning_Visitor,Female,Deny,Graduate,Other,0.0,True
1.0,0.0,0.0,0.0,16.0,2007.0,0.01875,0.054166667,0.0,0.0,Nov,1.0,1.0,3.0,1.0,Returning_Visitor,Not Specified,Required,Not Specified,Married,0.0,False
9.0,76.54166667,0.0,0.0,6.0,64.20833333,0.0,0.02,0.0,0.0,Nov,3.0,2.0,3.0,10.0,Returning_Visitor,Male,ALL,Not Specified,Other,1.0,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Dec,3.0,2.0,1.0,1.0,Returning_Visitor,Male,Deny,Graduate,Single,0.0,False
0.0,0.0,0.0,0.0,29.0,631.775,0.021428571,0.05042517,0.0,0.0,Nov,2.0,2.0,1.0,1.0,Returning_Visitor,Male,ALL,Others,Other,0.0,False
0.0,0.0,0.0,0.0,10.0,416.5833333,0.0,0.036666667,0.0,0.0,Dec,1.0,1.0,3.0,2.0,Returning_Visitor,Not Specified,ALL,Graduate,Other,0.0,False
8.0,96.75,1.0,73.75,64.0,2527.083333,0.0,0.005239899,0.0,0.0,Nov,2.0,2.0,4.0,2.0,Returning_Visitor,Male,ALL,Not Specified,Other,0.0,False
2.0,67.16666667,0.0,0.0,61.0,2495.615079,0.005649718000000001,0.016000807,0.0,0.0,Dec,2.0,2.0,3.0,2.0,Returning_Visitor,Male,Required,Graduate,Married,1.0,False
0.0,0.0,0.0,0.0,13.0,443.0,0.030769231,0.053846154000000014,0.0,0.0,Nov,2.0,5.0,1.0,1.0,Returning_Visitor,Male,Deny,Diploma,Married,0.0,False
5.0,29.0,0.0,0.0,8.0,233.5,0.0,0.027777778,0.0,0.0,Dec,2.0,2.0,4.0,2.0,Returning_Visitor,Male,Deny,Others,Married,0.0,False
0.0,0.0,0.0,0.0,16.0,332.1666667,0.0,0.007142857,0.0,0.0,Dec,2.0,2.0,3.0,2.0,New_Visitor,Female,Required,Not Specified,Married,0.0,False
9.0,57.95833333,0.0,0.0,32.0,498.2,0.0,0.010675991,27.61403036,0.0,Nov,2.0,2.0,1.0,2.0,Returning_Visitor,Not Specified,Deny,Diploma,Other,0.0,False
0.0,0.0,0.0,0.0,7.0,330.1666667,0.0,0.021428571,0.0,0.0,Dec,3.0,2.0,9.0,2.0,Returning_Visitor,Female,ALL,Graduate,Single,0.0,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Dec,2.0,2.0,5.0,2.0,Returning_Visitor,Female,Required,Diploma,Married,1.0,False
6.0,1922.0,0.0,0.0,30.0,941.672619,0.018181818,0.044444444000000013,0.0,0.0,Nov,3.0,2.0,2.0,1.0,Returning_Visitor,Male,ALL,Graduate,Single,0.0,False
0.0,0.0,0.0,0.0,33.0,735.4392857,0.0,0.002693603,0.0,0.0,Nov,4.0,2.0,4.0,2.0,Returning_Visitor,Not Specified,ALL,Diploma,Single,0.0,False
3.0,43.0,4.0,81.0,132.0,5091.890896,0.006521739,0.029863649,0.0,0.0,Nov,2.0,2.0,4.0,2.0,Returning_Visitor,Not Specified,Deny,Diploma,Single,1.0,True
9.0,199.3856838,0.0,0.0,38.0,1342.434295,0.0,0.022542075,22.02071582,0.0,Nov,2.0,2.0,2.0,2.0,Returning_Visitor,Male,Required,Others,Married,1.0,True
3.0,32.0,0.0,0.0,15.0,371.25,0.0,0.011764706000000002,0.0,0.0,Nov,1.0,8.0,4.0,11.0,Returning_Visitor,Female,ALL,Graduate,Single,0.0,False
9.0,795.2083332999998,0.0,0.0,118.0,4947.358038,0.001138211,0.011200631,2.270358059,0.0,Nov,3.0,2.0,5.0,2.0,Returning_Visitor,Female,ALL,Graduate,Other,0.0,False
2.0,11.0,0.0,0.0,72.0,1706.0648850000002,0.011111111000000002,0.021240391,0.0,0.0,Nov,1.0,1.0,3.0,2.0,Returning_Visitor,Female,ALL,Diploma,Other,0.0,False
0.0,0.0,0.0,0.0,15.0,383.4583333,0.0,0.029333333,0.0,0.0,Dec,2.0,2.0,2.0,2.0,Returning_Visitor,Male,ALL,Not Specified,Married,0.0,False
0.0,0.0,0.0,0.0,6.0,68.25,0.033333333,0.044444444000000013,0.0,0.0,Nov,2.0,2.0,7.0,2.0,New_Visitor,Male,Required,Graduate,Single,0.0,False
1.0,58.5,0.0,0.0,23.0,1033.0,0.008333333,0.0375,0.0,0.0,Dec,2.0,2.0,3.0,2.0,Returning_Visitor,Not Specified,Required,Graduate,Married,0.0,False
0.0,0.0,0.0,0.0,12.0,687.4833332999998,0.0,0.0375,0.0,0.0,Nov,1.0,1.0,1.0,2.0,Returning_Visitor,Female,Deny,Not Specified,Other,0.0,False
1.0,3.0,1.0,302.0,7.0,539.5,0.0,0.0125,0.0,0.0,Dec,2.0,2.0,4.0,2.0,Other,Male,Required,Not Specified,Single,1.0,False
0.0,0.0,0.0,0.0,32.0,2371.122222,0.0,0.012903226,0.0,0.0,Nov,2.0,2.0,1.0,2.0,Returning_Visitor,Male,Deny,Others,Single,0.0,False
3.0,64.5,0.0,0.0,14.0,671.625,0.0,0.030625,0.0,0.0,Nov,1.0,1.0,3.0,2.0,Returning_Visitor,Female,ALL,Others,Other,1.0,False
0.0,0.0,0.0,0.0,13.0,1461.416667,0.021978022000000003,0.047163947000000005,0.0,0.0,Nov,3.0,2.0,3.0,11.0,Returning_Visitor,Female,Required,Diploma,Single,1.0,False
3.0,289.0,0.0,0.0,5.0,708.25,0.0,0.025,0.0,0.0,Nov,3.0,3.0,1.0,10.0,Returning_Visitor,Female,Required,Diploma,Married,0.0,False
5.0,479.25,2.0,81.0,41.0,1355.483333,0.0,0.007142857,0.0,0.0,Dec,1.0,1.0,3.0,2.0,Returning_Visitor,Female,Deny,Graduate,Other,1.0,False
0.0,0.0,1.0,8.0,31.0,651.6666667000002,0.0,0.025,0.0,0.0,Dec,4.0,1.0,1.0,2.0,New_Visitor,Female,Deny,Graduate,Single,1.0,False
5.0,200.8333333,0.0,0.0,44.0,1909.080556,0.004761905,0.018253968,0.0,0.0,Dec,1.0,8.0,1.0,10.0,Returning_Visitor,Not Specified,ALL,Not Specified,Single,0.0,False
0.0,0.0,0.0,0.0,4.0,58.5,0.0,0.066666667,0.0,0.0,Dec,3.0,2.0,8.0,13.0,Returning_Visitor,Female,Deny,Not Specified,Other,0.0,False
0.0,0.0,0.0,0.0,51.0,874.4047618999998,0.008,0.0345,0.0,0.0,Nov,2.0,2.0,7.0,2.0,Returning_Visitor,Female,Deny,Graduate,Single,0.0,False
4.0,323.5,0.0,0.0,10.0,320.75,0.0,0.015384615,0.0,0.0,Nov,2.0,2.0,6.0,2.0,New_Visitor,Male,Required,Diploma,Single,0.0,False
6.0,146.41666669999995,0.0,0.0,61.0,2405.652778,0.009375,0.032135417,0.0,0.0,Dec,2.0,1.0,1.0,2.0,Returning_Visitor,Male,Required,Not Specified,Married,0.0,True
2.0,25.65,0.0,0.0,13.0,343.625,0.0,0.005128205,0.0,0.0,Dec,2.0,2.0,2.0,2.0,New_Visitor,Not Specified,Required,Diploma,Single,0.0,False
0.0,0.0,0.0,0.0,3.0,22.0,0.0,0.066666667,0.0,0.0,Nov,2.0,2.0,3.0,3.0,Returning_Visitor,Not Specified,ALL,Graduate,Single,0.0,False
0.0,0.0,0.0,0.0,5.0,182.625,0.0,0.008,0.0,0.0,Dec,3.0,2.0,8.0,13.0,Returning_Visitor,Male,Deny,Diploma,Other,0.0,False
0.0,0.0,0.0,0.0,28.0,1344.458333,0.007142857,0.032380952000000005,0.0,0.0,Nov,2.0,2.0,7.0,2.0,Returning_Visitor,Not Specified,Required,Graduate,Married,0.0,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Nov,2.0,4.0,4.0,1.0,Returning_Visitor,Not Specified,Required,Others,Married,0.0,False
2.0,233.5,0.0,0.0,36.0,1081.666667,0.025,0.046851852,0.0,0.0,Nov,2.0,2.0,9.0,1.0,Returning_Visitor,Female,Deny,Graduate,Married,0.0,False
0.0,0.0,0.0,0.0,2.0,135.5,0.066666667,0.166666667,0.0,0.0,Dec,1.0,1.0,4.0,3.0,Returning_Visitor,Female,ALL,Diploma,Other,0.0,False
0.0,0.0,0.0,0.0,11.0,296.5,0.036363636,0.081818182,0.0,0.0,Nov,2.0,2.0,1.0,1.0,Returning_Visitor,Female,ALL,Not Specified,Married,0.0,False
5.0,194.3333333,2.0,38.0,71.0,2632.189286,0.0006944439999999999,0.008611111,0.0,0.0,Nov,4.0,2.0,1.0,2.0,Returning_Visitor,Female,Deny,Not Specified,Other,1.0,False
0.0,0.0,0.0,0.0,44.0,2588.154762,0.009090909,0.027272727000000004,0.0,0.0,Dec,2.0,2.0,1.0,1.0,Returning_Visitor,Female,Required,Not Specified,Married,0.0,False
0.0,0.0,0.0,0.0,55.0,1119.543056,0.005454545,0.008870523,0.0,0.0,Nov,1.0,1.0,1.0,3.0,Returning_Visitor,Female,Required,Not Specified,Married,0.0,False
2.0,163.0,0.0,0.0,136.0,4201.508333,0.0,0.011265083,0.0,0.0,Dec,3.0,2.0,3.0,3.0,Returning_Visitor,Not Specified,ALL,Graduate,Single,0.0,False
3.0,118.5,0.0,0.0,11.0,241.625,0.0,0.012727273,0.0,0.0,Dec,3.0,2.0,3.0,1.0,Returning_Visitor,Not Specified,ALL,Not Specified,Single,1.0,False
0.0,0.0,0.0,0.0,12.0,157.0,0.008333333,0.033333333,0.0,0.0,Nov,3.0,2.0,7.0,1.0,Returning_Visitor,Not Specified,Required,Diploma,Other,0.0,False
1.0,10.0,0.0,0.0,11.0,753.5,0.02,0.04,0.0,0.0,Nov,2.0,2.0,2.0,2.0,Returning_Visitor,Male,Deny,Others,Married,0.0,False
0.0,0.0,0.0,0.0,4.0,48.5,0.05,0.1,0.0,0.0,Dec,2.0,2.0,9.0,2.0,New_Visitor,Female,ALL,Diploma,Single,0.0,False
1.0,90.0,0.0,0.0,6.0,677.0,0.0,0.04,0.0,0.0,Dec,8.0,13.0,9.0,20.0,Other,Male,Deny,Diploma,Other,0.0,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Nov,2.0,2.0,2.0,13.0,Returning_Visitor,Male,Deny,Graduate,Single,0.0,False
8.0,822.6666667000002,3.0,225.3333333,45.0,1896.966667,0.011764706000000002,0.02745098,7.521155028,0.0,Dec,1.0,1.0,3.0,1.0,Returning_Visitor,Female,ALL,Graduate,Single,0.0,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Nov,4.0,2.0,1.0,8.0,New_Visitor,Male,Required,Others,Single,0.0,False
1.0,20.0,0.0,0.0,30.0,1038.791667,0.006666666999999999,0.026666667,0.0,0.0,Nov,3.0,2.0,1.0,2.0,Returning_Visitor,Female,ALL,Not Specified,Single,0.0,False
3.0,86.75,0.0,0.0,16.0,1102.5,0.0,0.014285714,0.0,0.0,Dec,1.0,1.0,2.0,2.0,Returning_Visitor,Female,Deny,Not Specified,Single,0.0,False
3.0,91.66666667,2.0,12.0,29.0,1347.266667,0.0,0.008854167,0.0,0.0,Dec,2.0,5.0,1.0,1.0,Returning_Visitor,Female,ALL,Others,Single,0.0,False
0.0,0.0,0.0,0.0,16.0,370.6666667,0.033333333,0.051041667,0.0,0.0,Dec,3.0,2.0,2.0,3.0,Returning_Visitor,Not Specified,ALL,Diploma,Other,0.0,False
0.0,0.0,0.0,0.0,6.0,60.25,0.033333333,0.066666667,0.0,0.0,Nov,2.0,2.0,7.0,3.0,Returning_Visitor,Male,ALL,Diploma,Married,0.0,True
1.0,30.25,2.0,0.0,20.0,543.9583332999998,0.00952381,0.026984127000000004,0.0,0.0,Dec,3.0,2.0,1.0,2.0,Returning_Visitor,Male,Deny,Graduate,Married,0.0,False
1.0,4.0,0.0,0.0,15.0,377.5,0.0,0.002040816,69.71321409999999,0.0,Nov,8.0,13.0,9.0,20.0,Other,Male,ALL,Others,Single,0.0,False
6.0,127.4166667,0.0,0.0,162.0,5509.717928,0.001905069,0.021987823,0.0,0.0,Nov,2.0,2.0,1.0,1.0,Returning_Visitor,Male,ALL,Graduate,Other,0.0,False
10.0,260.25,0.0,0.0,31.0,1694.3333329999996,0.017142857,0.039047619,15.108543,0.0,Nov,2.0,2.0,4.0,3.0,Returning_Visitor,Female,Required,Diploma,Other,0.0,False
4.0,441.1,0.0,0.0,20.0,249.8214286,0.0,0.0388,0.0,0.0,Dec,1.0,1.0,1.0,2.0,Returning_Visitor,Female,Required,Graduate,Married,0.0,False
8.0,889.1666667000003,0.0,0.0,137.0,5588.185426,0.000729167,0.026320008,6.898232461,0.0,Nov,2.0,2.0,1.0,3.0,Returning_Visitor,Not Specified,Deny,Not Specified,Single,0.0,True
1.0,0.0,0.0,0.0,7.0,174.0,0.0,0.05,0.0,0.0,Nov,4.0,2.0,3.0,20.0,Returning_Visitor,Male,Required,Others,Married,0.0,False
0.0,0.0,0.0,0.0,7.0,331.0,0.0,0.014285714,0.0,0.0,Nov,1.0,1.0,7.0,10.0,Returning_Visitor,Male,Deny,Others,Married,1.0,False
5.0,85.25,0.0,0.0,3.0,36.25,0.0,0.00952381,0.0,0.0,Nov,2.0,4.0,4.0,2.0,Returning_Visitor,Female,Deny,Graduate,Other,0.0,False
1.0,21.25,1.0,0.0,23.0,1171.071429,0.007407406999999999,0.039506173,11.07703164,0.0,Dec,2.0,2.0,7.0,1.0,Returning_Visitor,Female,Deny,Not Specified,Single,0.0,False
2.0,91.0,0.0,0.0,94.0,4698.796429,0.0,0.017659574,0.0,0.0,Nov,2.0,2.0,5.0,2.0,Returning_Visitor,Female,Required,Graduate,Single,1.0,False
12.0,275.5166667,2.0,288.375,60.0,1276.5940480000004,0.0,0.00952381,5.45243266,0.0,Nov,4.0,1.0,1.0,2.0,Returning_Visitor,Not Specified,Required,Not Specified,Married,0.0,True
0.0,0.0,0.0,0.0,10.0,392.5,0.0,0.02,42.83887416,0.0,Nov,1.0,1.0,2.0,2.0,New_Visitor,Not Specified,Required,Not Specified,Other,0.0,True
